,vix,vix_ma,irx,irx_delta,curve_slope,spy_sma,spy_above_sma,qqq_mom,score_vix_level,score_vix_trend,score_rate_easing,score_trend,score_momentum,score_curve,composite
2018-08-03,11.640000343322754,12.65,1.9600000381469727,0.11500000953674316,0.8559999465942383,237.91979820251464,1,0.26600675680170527,2,1,1,1,1,1,6.0
2018-08-06,11.270000457763672,12.57900004386902,1.968000054359436,0.12300002574920654,0.8379999399185181,238.0634578704834,1,0.27115363187909614,2,1,1,1,1,1,6.0
2018-08-07,10.930000305175781,12.49350004196167,2.007999897003174,0.14799988269805908,0.8330001831054688,238.21098320007323,1,0.2677540185179965,2,1,1,1,1,1,6.0
2018-08-08,10.850000381469727,12.35450005531311,2.007999897003174,0.1529998779296875,0.8300001621246338,238.35219612121583,1,0.27148731544425697,2,1,1,1,1,1,6.0
2018-08-09,11.270000457763672,12.289000082015992,2.005000114440918,0.13000011444091797,0.807999849319458,238.4960563659668,1,0.272394502173569,2,1,1,1,1,1,6.0
2018-08-10,13.15999984741211,12.338000059127808,2.0,0.13499999046325684,0.7300000190734863,238.6294692993164,1,0.2903365222522156,2,0,1,1,1,1,6.0
2018-08-13,14.779999732971191,12.435500049591065,1.9950000047683716,0.13199996948242188,0.7519999742507935,238.76373809814453,1,0.279201684066426,2,0,1,1,1,1,6.0
2018-08-14,13.3100004196167,12.498000049591065,2.0329999923706055,0.17799997329711914,0.7339999675750732,238.9045509338379,1,0.2708515049496254,2,0,1,1,1,1,6.0
2018-08-15,14.640000343322754,12.625000047683717,2.0199999809265137,0.15699994564056396,0.7039999961853027,239.0268039703369,1,0.2544321357003121,2,0,1,1,1,1,6.0
2018-08-16,13.449999809265137,12.654000043869019,2.015000104904175,0.12200009822845459,0.7329998016357422,239.16337928771972,1,0.25638018207000424,2,0,1,1,1,1,6.0
2018-08-17,12.640000343322754,12.643000078201293,1.9950000047683716,0.12199997901916504,0.7570000886917114,239.3026417541504,1,0.2828902437936234,2,1,1,1,1,1,6.0
2018-08-20,12.489999771118164,12.636500072479247,1.9930000305175781,0.13300001621246338,0.7089998722076416,239.44312309265138,1,0.282656444950534,2,1,1,1,1,1,6.0
2018-08-21,12.859999656677246,12.659000062942505,2.0350000858306885,0.1820000410079956,0.6909999847412109,239.58613983154297,1,0.2890104656500756,2,0,1,1,1,1,6.0
2018-08-22,12.25,12.657000064849854,2.0350000858306885,0.1950000524520874,0.6710000038146973,239.7246366882324,1,0.27458546600603917,2,1,1,1,1,1,6.0
2018-08-23,12.40999984741211,12.670500040054321,2.0329999923706055,0.1549999713897705,0.6809999942779541,239.85969528198243,1,0.2773042926610505,2,1,1,1,1,1,6.0
2018-08-24,11.989999771118164,12.61850004196167,2.0480000972747803,0.1780000925064087,0.6759998798370361,240.00317611694337,1,0.29297809156568233,2,1,1,1,1,1,6.0
2018-08-27,12.15999984741211,12.513500022888184,2.059999942779541,0.1919999122619629,0.684999942779541,240.15480545043945,1,0.30891791264887836,2,1,1,1,1,1,6.0
2018-08-28,12.5,12.497000026702882,2.078000068664551,0.21300005912780762,0.6959998607635498,240.31117141723632,1,0.30678480577514144,2,0,1,1,1,1,6.0
2018-08-29,12.25,12.452000045776368,2.0799999237060547,0.17699992656707764,0.7000000476837158,240.47481224060058,1,0.3166849296789216,2,1,1,1,1,1,6.0
2018-08-30,13.529999732971191,12.519000053405762,2.058000087738037,0.15800011157989502,0.6970000267028809,240.6321642303467,1,0.2990922579545485,2,0,1,1,1,1,6.0
2018-08-31,12.859999656677246,12.580000019073486,2.055000066757202,0.1700000762939453,0.679999828338623,240.79218811035156,1,0.2869747211950997,2,0,1,1,1,1,6.0
2018-09-04,13.15999984741211,12.674499988555908,2.068000078201294,0.18800008296966553,0.7070000171661377,240.95564071655272,1,0.2832135641058635,2,0,1,1,1,1,6.0
2018-09-05,13.90999984741211,12.823499965667725,2.0899999141693115,0.2219998836517334,0.6800000667572021,241.10608673095703,1,0.278110835636282,2,0,1,1,1,1,6.0
2018-09-06,14.649999618530273,13.013499927520751,2.0799999237060547,0.1919999122619629,0.6679999828338623,241.25599868774415,1,0.26284446037720466,2,0,1,1,1,1,6.0
2018-09-07,14.880000114440918,13.193999910354615,2.0880000591278076,0.19300007820129395,0.7349998950958252,241.40149971008302,1,0.25504254448944397,2,0,1,1,1,1,6.0
2018-09-10,14.15999984741211,13.243999910354614,2.0829999446868896,0.19999992847442627,0.7450001239776611,241.54182014465331,1,0.2702727882307292,2,0,1,1,1,1,6.0
2018-09-11,13.220000267028809,13.165999937057496,2.1080000400543213,0.2200000286102295,0.7609999179840088,241.68736328125,1,0.2654921203137488,2,0,1,1,1,1,6.0
2018-09-12,13.140000343322754,13.157499933242798,2.1050000190734863,0.22200000286102295,0.7549998760223389,241.83059028625487,1,0.258739464875843,2,1,1,1,1,1,6.0
2018-09-13,12.369999885559082,13.043999910354614,2.0929999351501465,0.19499993324279785,0.7730000019073486,241.9819757080078,1,0.27044518015489816,2,1,1,1,1,1,6.0
2018-09-14,12.069999694824219,12.974999904632568,2.1029999256134033,0.21499991416931152,0.7950000762939453,242.12202438354493,1,0.2742115921347146,2,1,1,1,1,1,6.0
2018-09-17,13.680000305175781,13.026999902725219,2.1080000400543213,0.21800005435943604,0.7939999103546143,242.2559384918213,1,0.2515594186317318,2,0,1,1,1,1,6.0
2018-09-18,12.789999961853027,13.041999912261963,2.125,0.2549999952316284,0.8110001087188721,242.38675033569336,1,0.26356849742016886,2,1,1,1,1,1,6.0
2018-09-19,11.75,12.986499929428101,2.119999885559082,0.26699984073638916,0.8400001525878906,242.5213464355469,1,0.2604364562575585,2,1,1,1,1,1,6.0
2018-09-20,11.800000190734863,12.963999938964843,2.118000030517578,0.2250000238418579,0.8439998626708984,242.6678173828125,1,0.27831756085947723,2,1,1,1,1,1,6.0
2018-09-21,11.680000305175781,12.927499961853027,2.122999906539917,0.24299991130828857,0.8310000896453857,242.81725814819336,1,0.2791602068582979,2,1,1,1,1,1,6.0
2018-09-24,12.199999809265137,12.937999963760376,2.122999906539917,0.24299991130828857,0.8360002040863037,242.9621548461914,1,0.2839617650376094,2,1,1,1,1,1,6.0
2018-09-25,12.420000076293945,12.950999975204468,2.1679999828338623,0.2879999876022339,0.815000057220459,243.10221389770507,1,0.29939307451523,2,1,1,1,1,1,6.0
2018-09-26,12.890000343322754,12.970499992370605,2.1600000858306885,0.2650001049041748,0.7979998588562012,243.2320886993408,1,0.29694983472801817,2,1,1,1,1,1,6.0
2018-09-27,12.40999984741211,12.97849998474121,2.140000104904175,0.20700013637542725,0.8199999332427979,243.36207214355468,1,0.29624994793253934,2,1,1,1,1,1,6.0
2018-09-28,12.119999885559082,12.907999992370605,2.1500000953674316,0.24000012874603271,0.7979998588562012,243.49013191223145,1,0.29642001472581136,2,1,1,1,1,1,6.0
2018-10-01,12.0,12.865000009536743,2.1549999713897705,0.25,0.8050000667572021,243.62282569885255,1,0.28978327974212337,2,1,1,1,1,1,6.0
2018-10-02,12.050000190734863,12.809500026702882,2.174999952316284,0.25999999046325684,0.7690000534057617,243.75953407287597,1,0.2857237048787393,2,1,1,1,1,1,6.0
2018-10-03,11.609999656677246,12.694500017166138,2.1700000762939453,0.2350001335144043,0.8539998531341553,243.8872696685791,1,0.2843730821585315,2,1,1,1,1,1,6.0
2018-10-04,14.220000267028809,12.673000049591064,2.1700000762939453,0.25000011920928955,0.8839998245239258,243.99740249633788,1,0.2585074918380377,2,0,1,1,1,1,6.0
2018-10-05,14.819999694824219,12.670000028610229,2.1649999618530273,0.2369999885559082,0.9060001373291016,244.1048454284668,1,0.2310639063213158,2,0,1,1,1,1,6.0
2018-10-08,15.6899995803833,12.746500015258789,2.1649999618530273,0.2369999885559082,0.9079999923706055,244.2129047393799,1,0.22188976618824907,2,0,1,1,1,1,6.0
2018-10-09,15.949999809265137,12.882999992370605,2.184999942779541,0.24699997901916504,0.871999979019165,244.31667114257812,1,0.2272612375388965,2,0,1,1,1,1,6.0
2018-10-10,22.959999084472656,13.3739999294281,2.2200000286102295,0.24500000476837158,0.8389999866485596,244.38017463684082,1,0.17241243631118164,1,0,1,1,1,1,5.0
2018-10-11,24.979999542236328,14.004499912261963,2.2149999141693115,0.25499987602233887,0.7740001678466797,244.41775596618652,0,0.15443003600119032,1,0,1,0,1,1,4.0
2018-10-12,21.309999465942383,14.46649990081787,2.2179999351501465,0.26999998092651367,0.7760000228881836,244.47161766052247,1,0.1887255854534784,1,0,1,1,1,1,5.0
2018-10-15,21.299999237060547,14.84749984741211,2.2300000190734863,0.29700005054473877,0.7879998683929443,244.51614883422852,1,0.16982487781445976,1,0,1,1,1,1,5.0
2018-10-16,17.6200008392334,15.088999891281128,2.259999990463257,0.3400000333786011,0.7569999694824219,244.59187492370606,1,0.19973254155750153,2,0,1,1,1,1,6.0
2018-10-17,17.399999618530273,15.371499872207641,2.259999990463257,0.2999999523162842,0.7809998989105225,244.65941864013672,1,0.1986770113484384,2,0,1,1,1,1,6.0
2018-10-18,20.059999465942383,15.784499835968017,2.255000114440918,0.30200016498565674,0.7689998149871826,244.70142425537108,1,0.17230452417569242,1,0,1,1,1,1,5.0
2018-10-19,19.889999389648438,16.194999790191652,2.259999990463257,0.31499993801116943,0.7920000553131104,244.73774475097656,1,0.17556466162289341,2,0,1,1,1,1,6.0
2018-10-22,19.639999389648438,16.566999769210817,2.257999897003174,0.3129998445510864,0.7900002002716064,244.76057106018067,1,0.17843375020557217,2,0,1,1,1,1,6.0
2018-10-23,20.709999084472656,16.98149971961975,2.2899999618530273,0.34499990940093994,0.7190001010894775,244.77495529174806,0,0.18180561462626565,1,0,1,0,1,1,4.0
2018-10-24,25.229999542236328,17.59849967956543,2.2850000858306885,0.30000007152557373,0.6789999008178711,244.74965087890624,0,0.12581323549834944,1,0,1,0,1,1,4.0
2018-10-25,24.219999313354492,18.18899965286255,2.2799999713897705,0.30199992656707764,0.7000000476837158,244.7474164581299,0,0.16918509599313092,1,0,1,0,1,1,4.0
2018-10-26,24.15999984741211,18.7909996509552,2.2730000019073486,0.30799996852874756,0.6340000629425049,244.71520301818848,0,0.14275411295148177,1,0,1,0,1,1,4.0
2018-10-29,24.700000762939453,19.425999689102174,2.259999990463257,0.2999999523162842,0.6589999198913574,244.66851402282714,0,0.08756155330050497,1,0,1,0,1,1,4.0
2018-10-30,23.350000381469727,19.990999698638916,2.2829999923706055,0.31499993801116943,0.6559998989105225,244.64343879699706,0,0.10300487011604842,1,0,1,0,1,1,4.0
2018-10-31,21.229999542236328,20.47199969291687,2.2780001163482666,0.2700002193450928,0.7089998722076416,244.61949661254883,0,0.12470231130796616,1,0,1,0,1,1,4.0
2018-11-01,19.34000015258789,20.727999687194824,2.2699999809265137,0.26200008392333984,0.6979999542236328,244.61046257019044,0,0.1399118803119921,2,1,1,0,1,1,6.0
2018-11-02,19.510000228881836,20.962499713897706,2.2730000019073486,0.26799988746643066,0.7650001049041748,244.58861701965333,0,0.12430022431715249,2,1,1,0,1,1,6.0
2018-11-05,19.959999084472656,21.175999689102174,2.2679998874664307,0.26799988746643066,0.7580001354217529,244.5634253692627,0,0.11082970900353306,2,1,1,0,1,1,6.0
2018-11-06,19.90999984741211,21.373999691009523,2.309999942779541,0.31499993801116943,0.7400000095367432,244.54330574035646,1,0.11546057766059037,2,1,1,1,1,1,6.0
2018-11-07,16.360000610351562,21.043999767303468,2.309999942779541,0.27699995040893555,0.751000165939331,244.54993034362792,1,0.1497770491865149,2,1,1,1,1,1,6.0
2018-11-08,16.719999313354492,20.630999755859374,2.302999973297119,0.28299999237060547,0.7869999408721924,244.55375328063965,1,0.13785817016080681,2,1,1,1,1,1,6.0
2018-11-09,17.360000610351562,20.433499813079834,2.299999952316284,0.2849998474121094,0.7439999580383301,244.5309252166748,1,0.12457852128846025,2,1,1,1,1,1,6.0
2018-11-12,20.450000762939453,20.39099988937378,2.299999952316284,0.3049999475479126,0.7390000820159912,244.49331993103027,0,0.09062126427056527,1,0,1,0,1,1,4.0
2018-11-13,20.020000457763672,20.510999870300292,2.2950000762939453,0.3020000457763672,0.6919999122619629,244.46629112243653,0,0.0901916947411252,1,1,1,0,1,1,5.0
2018-11-14,21.25,20.70349988937378,2.325000047683716,0.28999996185302734,0.6269998550415039,244.43035369873047,0,0.08582569039030563,1,0,1,0,1,1,4.0
2018-11-15,19.979999542236328,20.699499893188477,2.309999942779541,0.27499985694885254,0.6349999904632568,244.40839729309081,0,0.11003394761853924,2,1,1,0,1,1,6.0
2018-11-16,18.139999389648438,20.611999893188475,2.299999952316284,0.2669999599456787,0.5940001010894775,244.4165832519531,0,0.09218147806371069,2,1,1,0,1,1,6.0
2018-11-19,20.100000381469727,20.63499994277954,2.299999952316284,0.2519998550415039,0.5659999847412109,244.45482421875,0,0.06075894452367647,1,1,1,0,1,1,5.0
2018-11-20,22.479999542236328,20.723499965667724,2.3350000381469727,0.27500009536743164,0.5349998474121094,244.4479782104492,0,0.042589782445690005,1,0,1,0,0,1,3.0
2018-11-21,20.799999237060547,20.501999950408937,2.3499999046325684,0.2719998359680176,0.5400002002716064,244.4515693664551,0,0.039234071416218486,1,0,1,0,0,1,3.0
2018-11-23,21.520000457763672,20.367000007629393,2.3480000495910645,0.26800012588500977,0.5320000648498535,244.49145378112792,0,0.0304580488678301,1,0,1,0,0,1,3.0
2018-11-26,18.899999618530273,20.1039999961853,2.3429999351501465,0.2849998474121094,0.5570001602172852,244.5332553100586,0,0.05043062392617603,2,1,1,0,1,1,6.0
2018-11-27,19.020000457763672,19.819999980926514,2.3529999256134033,0.29799985885620117,0.5320000648498535,244.5621703338623,0,0.05444956743759444,2,1,1,0,1,1,6.0
2018-11-28,18.489999771118164,19.576999950408936,2.3350000381469727,0.2669999599456787,0.5209999084472656,244.61573379516602,1,0.08560484658174539,2,1,1,1,1,1,6.0
2018-11-29,18.790000915527344,19.455000019073488,2.309999942779541,0.2200000286102295,0.5450000762939453,244.650823135376,0,0.1012646933219088,2,1,1,0,1,1,6.0
2018-11-30,18.06999969482422,19.391499996185303,2.308000087738037,0.22800016403198242,0.5369999408721924,244.67821922302247,1,0.1000322957181452,2,1,1,1,1,1,6.0
2018-12-03,16.440000534057617,19.238000011444093,2.2880001068115234,0.20000004768371582,0.5509998798370361,244.72153594970703,1,0.12403837157430964,2,1,1,1,1,1,6.0
2018-12-04,20.739999771118164,19.27700004577637,2.365000009536743,0.2820000648498535,0.43400001525878906,244.73202980041503,0,0.09352325401930472,1,0,1,0,1,1,4.0
2018-12-06,21.190000534057617,19.341000080108643,2.3529999256134033,0.24499988555908203,0.39499998092651367,244.7466372680664,0,0.10052293386017341,1,0,1,0,1,1,4.0
2018-12-07,23.229999542236328,19.68450002670288,2.3399999141693115,0.2349998950958252,0.3560001850128174,244.7317502593994,0,0.05940529232761205,1,0,1,0,1,1,4.0
2018-12-10,22.639999389648438,19.98050003051758,2.3299999237060547,0.2369999885559082,0.379000186920166,244.70012466430663,0,0.06688478002591092,1,0,1,0,1,1,4.0
2018-12-11,21.760000228881836,20.200500011444092,2.369999885559082,0.2669999599456787,0.375,244.65472793579102,0,0.06571294793878302,1,0,1,0,1,1,4.0
2018-12-12,21.459999084472656,20.250999927520752,2.375,0.2669999599456787,0.3900001049041748,244.630531539917,0,0.06681746899403085,1,0,1,0,1,1,4.0
2018-12-13,20.649999618530273,20.282499885559083,2.36299991607666,0.23799991607666016,0.39300012588500977,244.61816818237304,0,0.06858008747003375,1,0,1,0,1,1,4.0
2018-12-14,21.6299991607666,20.301499843597412,2.368000030517578,0.2480001449584961,0.36100006103515625,244.601342086792,0,0.0405560980432591,1,0,1,0,0,1,3.0
2018-12-17,24.520000457763672,20.52849988937378,2.3399999141693115,0.2219998836517334,0.3530001640319824,244.55566108703613,0,0.017695293184275096,1,0,1,0,0,1,3.0
2018-12-18,25.579999923706055,20.90049991607666,2.328000068664551,0.2050001621246338,0.3279998302459717,244.49504455566407,0,0.0125973883642847,1,0,1,0,0,1,3.0
2018-12-19,25.579999923706055,21.174499893188475,2.3380000591278076,0.21500015258789062,0.2890000343322754,244.41436050415038,0,-0.020479538068503222,1,0,1,0,0,1,3.0
2018-12-20,28.3799991607666,21.46949987411499,2.3350000381469727,0.16700005531311035,0.31800007820129395,244.3158815765381,0,-0.02892418307032152,1,0,1,0,0,1,3.0
2018-12-21,30.110000610351562,21.93499994277954,2.3299999237060547,0.1699998378753662,0.312000036239624,244.18901473999023,0,-0.05800573225664629,0,0,1,0,0,1,2.0
2018-12-24,36.06999969482422,22.66249990463257,2.3329999446868896,0.19299983978271484,0.2480001449584961,244.01263481140137,0,-0.0814822595695408,0,0,1,0,0,1,2.0
2018-12-26,30.40999984741211,23.23799991607666,2.380000114440918,0.23000001907348633,0.2569999694824219,243.89089042663574,0,-0.023014741002069794,0,0,1,0,0,1,2.0
2018-12-27,29.959999084472656,23.78499984741211,2.3480000495910645,0.19300007820129395,0.24199986457824707,243.7855436706543,0,-0.013907408192139759,1,0,1,0,0,1,3.0
2018-12-28,28.34000015258789,24.277499866485595,2.328000068664551,0.1530001163482666,0.24499988555908203,243.68501091003418,0,-0.014548896885280826,1,0,1,0,0,1,3.0
2018-12-31,25.420000076293945,24.608999824523927,2.299999952316284,0.12999987602233887,0.21000003814697266,243.59552978515626,0,-0.007443174458851232,1,0,1,0,0,1,3.0
2019-01-02,23.219999313354492,24.866499805450438,2.365000009536743,0.19499993324279785,0.1380000114440918,243.5059020996094,0,0.0027523481002027506,1,1,1,0,0,1,4.0
2019-01-03,25.450000762939453,25.31699981689453,2.3550000190734863,0.19000005722045898,0.013000011444091797,243.4058950805664,0,-0.04671639567010899,1,0,1,0,0,1,3.0
2019-01-04,21.3799991607666,25.348999786376954,2.3580000400543213,0.19300007820129395,0.12400007247924805,243.3405376434326,0,-0.015497022871513333,1,1,1,0,0,1,4.0
2019-01-07,21.399999618530273,25.359499740600587,2.3529999256134033,0.1679999828338623,0.1660001277923584,243.28640197753907,0,-0.0055161595960641074,1,1,1,0,0,1,4.0
2019-01-08,20.469999313354492,25.221499729156495,2.4000000953674316,0.18000006675720215,0.17100000381469727,243.27285316467285,0,-0.006497997966001479,1,1,1,0,0,1,4.0
2019-01-09,19.979999542236328,25.088499736785888,2.390000104904175,0.17500019073486328,0.16899991035461426,243.28951713562012,0,-0.0022831188157691473,2,1,1,0,0,1,5.0
2019-01-10,19.5,24.9754997253418,2.375,0.15700006484985352,0.18400001525878906,243.27906784057618,0,0.0005089240964319952,2,1,1,0,0,1,5.0
2019-01-11,18.190000534057617,24.811999797821045,2.369999885559082,0.1399998664855957,0.1550002098083496,243.28899444580077,0,-0.000815253266522209,2,1,1,0,0,1,5.0
2019-01-14,19.06999969482422,24.732999801635742,2.359999895095825,0.09999990463256836,0.16900014877319336,243.29523735046388,0,-0.01637730473911292,2,1,1,0,0,1,5.0
2019-01-15,18.600000381469727,24.5814998626709,2.382999897003174,0.12299990653991699,0.14400005340576172,243.30004028320312,0,-0.00448625091667243,2,1,1,0,0,1,5.0
2019-01-16,19.040000915527344,24.307499885559082,2.36299991607666,0.10799980163574219,0.18400001525878906,243.33276542663575,0,-0.0018183302926406686,2,1,1,0,0,1,5.0
2019-01-17,18.059999465942383,23.931499862670897,2.3550000190734863,0.09500002861022949,0.21600008010864258,243.35978858947755,0,-0.004689266200530118,2,1,1,0,0,1,5.0
2019-01-18,17.799999237060547,23.542499828338624,2.3480000495910645,0.09000015258789062,0.26999998092651367,243.39017936706543,0,0.004982874251961977,2,1,1,0,0,1,5.0
2019-01-22,20.799999237060547,23.16349983215332,2.3450000286102295,0.05500006675720215,0.2219998836517334,243.3952360534668,0,-0.018225755126311194,1,1,1,0,0,1,4.0
2019-01-23,19.520000457763672,22.633999824523926,2.3529999256134033,0.06799983978271484,0.23800015449523926,243.42891639709472,0,-0.02736109577676238,2,1,1,0,0,1,5.0
2019-01-24,18.889999389648438,21.774999809265136,2.305000066757202,0.02500009536743164,0.24199986457824707,243.45756896972657,0,-0.02909020008659491,2,1,1,0,0,1,5.0
2019-01-25,17.420000076293945,21.12549982070923,2.328000068664551,0.05500006675720215,0.2609999179840088,243.477885055542,0,-0.011071809128679111,2,1,1,0,0,1,5.0
2019-01-28,18.8700008392334,20.570999908447266,2.3329999446868896,0.07299995422363281,0.2480001449584961,243.49528465270996,0,-0.02293927498098003,2,1,1,0,0,1,5.0
2019-01-29,19.1299991607666,20.1104998588562,2.365000009536743,0.0820000171661377,0.18199992179870605,243.5015264892578,0,-0.04677284598103604,2,1,1,0,0,1,5.0
2019-01-30,17.65999984741211,19.72249984741211,2.365000009536743,0.08699989318847656,0.1380000114440918,243.5299146270752,0,-0.017754359989842983,2,1,1,0,0,1,5.0
2019-01-31,16.56999969482422,19.389999866485596,2.3399999141693115,0.06999993324279785,0.10000014305114746,243.5592091369629,0,0.005221403402462466,2,1,1,0,0,1,5.0
2019-02-01,16.139999389648438,18.924499797821046,2.3399999141693115,0.06699991226196289,0.1679999828338623,243.57644996643066,0,-0.0031591830846524616,2,1,1,0,0,1,5.0
2019-02-04,15.729999542236328,18.641999816894533,2.3350000381469727,0.06700015068054199,0.20000004768371582,243.60132751464843,1,0.017875899926858452,2,1,1,1,0,1,6.0
2019-02-05,15.569999694824219,18.350499820709228,2.365000009536743,0.05500006675720215,0.14800000190734863,243.63794486999512,1,0.047780489510386825,2,1,1,1,0,1,6.0
2019-02-06,15.380000114440918,18.09599986076355,2.365000009536743,0.05500006675720215,0.14299988746643066,243.68302200317382,1,0.08753371903308649,2,1,1,1,1,1,6.0
2019-02-07,16.3700008392334,17.915499925613403,2.3550000190734863,0.05200004577636719,0.10299992561340332,243.7166162109375,0,0.0452310878715827,2,1,1,0,0,1,5.0
2019-02-08,15.720000267028809,17.726499938964842,2.365000009536743,0.06500005722045898,0.07599997520446777,243.76755264282227,0,0.06100865561921909,2,1,1,0,1,1,6.0
2019-02-11,15.970000267028809,17.615499925613403,2.375,0.07500004768371582,0.09999990463256836,243.81628952026367,0,0.10669858898887608,2,1,1,0,1,1,6.0
2019-02-12,15.430000305175781,17.43349995613098,2.378000020980835,0.08299994468688965,0.11400008201599121,243.86879051208496,1,0.103997144535805,2,1,1,1,1,1,6.0
2019-02-13,15.649999618530273,17.285999917984007,2.372999906539917,0.04799985885620117,0.15400004386901855,243.9241778564453,1,0.08550929137113661,2,1,1,1,1,1,6.0
2019-02-14,16.219999313354492,17.144999837875368,2.372999906539917,0.06299996376037598,0.10000014305114746,243.98588806152344,1,0.08126166452559747,2,1,1,1,1,1,6.0
2019-02-15,14.90999984741211,16.98749985694885,2.369999885559082,0.06999993324279785,0.125,244.05892990112304,1,0.06585154420037931,2,1,1,1,1,1,6.0
2019-02-19,14.880000114440918,16.841499900817873,2.372999906539917,0.07299995422363281,0.0970001220703125,244.14198974609374,1,0.048495640942785245,2,1,1,1,0,1,6.0
2019-02-20,14.020000457763672,16.502499961853026,2.382999897003174,0.04799985885620117,0.09200000762939453,244.2301229095459,1,0.053015265164157555,2,1,1,1,1,1,6.0
2019-02-21,14.460000038146973,16.24949994087219,2.3949999809265137,0.04500007629394531,0.11299991607666016,244.29879386901857,1,0.04706927928371041,2,1,1,1,0,1,6.0
2019-02-22,13.510000228881836,15.980499982833862,2.3929998874664307,0.04499983787536621,0.07500004768371582,244.37120124816894,1,0.057825607972836535,2,1,1,1,1,1,6.0
2019-02-25,14.850000381469727,15.851999998092651,2.3929998874664307,0.04999995231628418,0.09300017356872559,244.44531280517577,1,0.06180924020476475,2,1,1,1,1,1,6.0
2019-02-26,15.170000076293945,15.666999959945679,2.4000000953674316,0.04700016975402832,0.042999982833862305,244.5071280670166,1,0.041610697650909634,2,1,1,1,0,1,6.0
2019-02-27,14.699999809265137,15.445499992370605,2.3929998874664307,0.05799984931945801,0.0970001220703125,244.557271194458,1,0.02732907495117276,2,1,1,1,0,1,6.0
2019-02-28,14.779999732971191,15.30149998664856,2.382999897003174,0.07299995422363281,0.12600016593933105,244.6014144897461,1,0.03781165858197477,2,1,1,1,0,1,6.0
2019-03-01,13.569999694824219,15.15149998664856,2.378000020980835,0.06999993324279785,0.17799997329711914,244.65278671264647,1,0.051752051822045786,2,1,1,1,1,1,6.0
2019-03-04,14.630000114440918,15.076000022888184,2.375,0.08699989318847656,0.15599989891052246,244.70789108276367,1,0.06939309232419566,2,1,1,1,1,1,6.0
2019-03-05,14.739999771118164,15.026500034332276,2.4000000953674316,0.03500008583068848,0.13299989700317383,244.75625434875488,1,0.06045494274179131,2,1,1,1,1,1,6.0
2019-03-06,15.739999771118164,15.035000038146972,2.4049999713897705,0.05200004577636719,0.09200000762939453,244.79805488586425,1,0.042879248769512435,2,0,1,1,0,1,5.0
2019-03-07,16.59000015258789,15.095500040054322,2.3949999809265137,0.05500006675720215,0.039999961853027344,244.83245628356934,1,0.025741801980583956,2,0,1,1,0,1,5.0
2019-03-08,16.049999237060547,15.079499959945679,2.3929998874664307,0.06299996376037598,0.032000064849853516,244.8553776550293,1,0.021821301682895422,2,0,1,1,0,1,5.0
2019-03-11,14.329999923706055,15.00999994277954,2.380000114440918,0.010000228881835938,0.059999942779541016,244.8995051574707,1,0.03736246864109671,2,1,1,1,0,1,6.0
2019-03-12,13.770000457763672,14.899999952316284,2.3949999809265137,0.019999980926513672,0.01900005340576172,244.9450276184082,1,0.0231834253281753,2,1,1,1,0,1,6.0
2019-03-13,13.40999984741211,14.798999929428101,2.388000011444092,0.02500009536743164,0.026000022888183594,245.00132041931153,1,0.025422791492900165,2,1,1,1,0,1,6.0
2019-03-14,13.5,14.691499948501587,2.388000011444092,0.019999980926513672,0.04200005531311035,245.0596780395508,1,0.03781459582495872,2,1,1,1,0,1,6.0
2019-03-15,12.880000114440918,14.524499988555908,2.388000011444092,0.04800009727478027,0.012000083923339844,245.13809448242188,1,0.047628880170693,2,1,1,1,0,1,6.0
2019-03-18,13.100000381469727,14.434000015258789,2.384999990463257,0.056999921798706055,0.029000043869018555,245.2052431488037,1,0.051042485631349166,2,1,1,1,1,1,6.0
2019-03-19,13.5600004196167,14.368000030517578,2.4049999713897705,0.06699991226196289,0.019999980926513672,245.28008560180663,1,0.05772140016550442,2,1,1,1,1,1,6.0
2019-03-20,13.90999984741211,14.3625,2.4079999923706055,0.07299995422363281,-0.07299995422363281,245.33934646606446,1,0.08506601802064528,2,1,1,1,1,0,6.0
2019-03-21,13.630000114440918,14.321000003814698,2.4079999923706055,0.07800006866455078,-0.06699991226196289,245.40718696594237,1,0.09841289989078539,2,1,1,1,1,0,6.0
2019-03-22,16.479999542236328,14.469499969482422,2.3980000019073486,0.06500005722045898,-0.14299988746643066,245.44946037292482,1,0.07898510094962874,2,0,1,1,1,0,5.0
2019-03-25,16.329999923706055,14.543499946594238,2.390000104904175,0.009999990463256836,-0.18800020217895508,245.48062637329102,1,0.10418499671441306,2,0,1,1,1,0,5.0
2019-03-26,14.680000305175781,14.51899995803833,2.4049999713897705,0.056999921798706055,-0.21199989318847656,245.52129287719725,1,0.1393509038320655,2,0,1,1,1,0,5.0
2019-03-27,15.149999618530273,14.541499948501587,2.378000020980835,0.04999995231628418,-0.21300005912780762,245.5517155456543,1,0.0914755219609884,2,0,1,1,1,0,5.0
2019-03-28,14.430000305175781,14.523999977111817,2.369999885559082,0.06999993324279785,-0.16699981689453125,245.585277633667,1,0.13057653362883825,2,1,1,1,1,0,6.0
2019-03-29,13.710000038146973,14.530999994277954,2.328000068664551,-0.03699994087219238,-0.08500003814697266,245.62522117614745,1,0.1523929245758875,2,1,1,1,1,0,6.0
2019-04-01,13.399999618530273,14.469499969482422,2.322999954223633,-0.032000064849853516,-0.010999917984008789,245.68418655395507,1,0.14665788882811936,2,1,1,1,1,0,6.0
