,equity
2021-08-06,191599.14098811237
2021-08-09,192624.39028268485
2021-08-10,189745.40446898073
2021-08-11,188720.15517440825
2021-08-12,190686.31754677102
2021-08-13,192596.30064623602
2021-08-16,192933.30897618708
2021-08-17,187863.5110059647
2021-08-18,182400.51421498758
2021-08-19,184162.07017753628
2021-08-20,189008.98779622436
2021-08-23,197224.4873207223
2021-08-24,199170.9997057917
2021-08-25,199393.47603376012
2021-08-26,196014.88334786132
2021-08-27,201743.20455117887
2021-08-30,208430.88828257984
2021-08-31,207846.88792166277
2021-09-01,208987.0124662205
2021-09-02,208695.07892204227
2021-09-03,210572.08966671498
2021-09-07,211434.1188013122
2021-09-08,209265.1078761809
2021-09-09,207026.6175227464
2021-09-10,202368.8525873096
2021-09-13,202562.2518703929
2021-09-14,200466.14269362693
2021-09-15,204907.97026675462
2021-09-16,205311.8010848764
2021-09-17,198057.30543281534
2021-09-20,187415.9163306405
2021-09-21,187492.79346310708
2021-09-22,189857.39395392226
2021-09-23,192197.4311582899
2021-09-24,192759.85409007297
2021-09-27,190409.94533907122
2021-09-28,182382.16230273948
2021-09-29,182010.40156462268
2021-09-30,180972.67846974067
2021-10-01,182498.12574133964
2021-10-04,177739.43636061414
2021-10-05,180634.55475530785
2021-10-06,182155.10415901756
2021-10-07,184331.5244486992
2021-10-08,182785.70443530573
2021-10-11,180765.15864187613
2021-10-12,179851.32467892257
2021-10-13,181934.79894148323
2021-10-14,186928.01057869027
2021-10-15,188667.74026471731
2021-10-18,191513.6194262033
2021-10-19,193628.163298039
2021-10-20,193327.5146714642
2021-10-21,195069.09724361348
2021-10-22,192579.88236327583
2021-10-25,195450.46043686374
2021-10-26,195402.7458403174
2021-10-27,196945.9040301522
2021-10-28,203411.44950120768
2021-10-29,206418.10858559987
2021-11-01,208453.49275158846
2021-11-02,211233.95317172311
2021-11-03,217938.98060734262
2021-11-04,226067.3614906734
2021-11-05,226905.52711336664
2021-11-08,225974.27212212613
2021-11-09,221318.06092576508
2021-11-10,211619.74271918178
2021-11-11,213335.94511876805
2021-11-12,220107.41030919997
2021-11-15,220040.93004782655
2021-11-16,224590.76857533402
2021-11-17,224856.85964707177
2021-11-18,231734.7612661988
2021-11-19,235659.2857751226
2021-11-22,227490.92747118967
2021-11-23,224391.1577649698
2021-11-24,226466.56185812148
2021-11-26,213974.47867781666
2021-11-29,226069.7350114701
2021-11-30,217417.03211952906
2021-12-01,208032.2928944886
2021-12-02,208549.7323039804
2021-12-03,203952.7725138468
2021-12-06,205650.0300585014
2021-12-07,212150.10804470576
2021-12-08,213389.82604985865
2021-12-09,208893.80266329605
2021-12-10,212079.87192411604
2021-12-13,207520.98117750685
2021-12-14,204537.4055159252
2021-12-15,211315.79493800265
2021-12-16,203310.4353029061
2021-12-17,201899.22924099525
